1. open,2. high,3. low,4. close,5. volume
74.65,74.65,73.925,74.3485,12970500
74.4,74.75,74.175,74.64,580320
74.26,74.6,74.26,74.31,225160
74.1685,74.1685,74.1685,74.1685,2000
74.096,74.096,74.0,74.0,6000
74.245,74.245,74.1,74.1,32560
74.13,74.382,74.13,74.315,125580
74.225,74.4,74.0295,74.15,184020
73.7475,74.245,73.0085,74.225,2346500
73.0085,73.745,73.0085,73.7445,4048680
73.2335,73.4,72.633,73.087,9884720
72.7235,73.35,72.311,73.2495,6599820
72.5245,72.925,72.2715,72.7235,4801920
72.5135,73.15,72.271,72.5215,6643240
72.5775,73.4995,72.467,72.5305,16006040
70.968,72.6,70.751,72.589,19813240
72.9495,73.103,70.966,70.9775,16791360
73.25,73.25,72.2,72.905,234820
73.0605,73.0605,72.048,72.775,180220
72.982,73.25,72.982,73.2275,29000
72.9,72.9,72.875,72.875,8000
73.1325,73.1325,72.993,72.993,6000
73.18,73.2775,73.18,73.2775,35880
73.1,73.1995,73.1,73.155,17200
73.0715,73.0715,73.0,73.05,22720
73.0045,73.0755,72.9,73.05,7430640
73.1225,73.4775,72.5,73.0305,16486380
72.871,73.195,72.4225,73.0875,11682940
72.86,73.368,72.7325,72.875,9590160
73.78,73.933,72.7505,72.882,11704040
74.166,74.42,73.456,73.7805,14470620
75.919,75.973,74.15,74.166,17802020
76.3455,76.975,75.6975,75.952,10682320
76.6,76.874,76.3545,76.4,236100
76.776,76.85,76.6,76.75,292580
76.875,76.875,76.875,76.875,4000
76.797,76.797,76.7945,76.7945,4000
76.45,76.6,76.45,76.6,8000
76.0,76.15,76.0,76.15,81800
75.925,76.04,75.925,76.04,61420
75.9845,75.9875,75.893,75.9195,48660
75.893,76.5925,75.6,75.9995,5585400
75.4715,76.0005,75.3715,75.8925,8715660
76.3835,76.3835,75.1705,75.4715,10596140
76.4015,76.625,76.275,76.39,3719000
76.85,76.916,76.2745,76.421,3560520
76.8725,77.1505,76.7615,76.8505,5265360
76.4115,76.95,76.175,76.855,8689940
77.1875,77.4,76.1515,76.382,12545860
76.9015,77.22,76.7525,77.2,538380
76.85,76.9075,76.7835,76.8995,106740
76.705,76.7565,76.705,76.75,17260
76.7035,76.7035,76.7035,76.7035,2000
76.6,76.641,76.55,76.641,18000
76.6245,76.63,76.465,76.63,68680
76.4,76.525,76.375,76.525,36180
76.35,76.398,76.309,76.3645,26040
76.3745,76.3995,76.275,76.389,4369560
81.525,81.55,81.5055,81.55,38300
81.525,81.525,81.525,81.525,4000
81.552,81.552,81.525,81.525,10460
81.481,81.55,81.481,81.5315,6211400
81.4345,81.55,81.362,81.507,4872640
81.3905,81.472,81.2875,81.4315,3140440
81.596,81.6135,81.35,81.391,2055260
81.633,81.6905,81.415,81.6005,3803720
81.3055,81.75,81.297,81.625,6360080
81.4315,81.4635,81.109,81.328,6066200
81.25,81.5885,81.0675,81.443,9376120
81.225,81.321,81.2005,81.318,97440
81.35,81.35,81.172,81.223,29400
81.45,81.4645,81.45,81.4645,6000
81.2,81.2,81.1605,81.1605,21120
81.2,81.225,81.2,81.225,4260
81.225,81.25,81.134,81.152,31900
81.2445,81.277,81.187,81.24,2472680
81.1745,81.3,81.1085,81.2935,6219740
81.0925,81.1865,81.037,81.163,2799300
81.0835,81.2305,81.04,81.0925,1976940
81.24,81.261,80.9825,81.0585,3805420
81.133,81.265,81.0135,81.215,5563640
80.753,81.133,80.6465,81.0795,6475620
80.972,81.0445,80.6,80.7725,7299500
81.099,81.125,80.9,80.95,285060
81.105,81.1445,81.0,81.028,129360
81.25,81.25,81.25,81.25,2180
81.14,81.14,81.14,81.14,2400
81.1,81.3825,81.1,81.1,13280
80.635,80.655,80.6035,80.6275,54000
80.7125,80.74,80.71,80.71,38440
80.7125,80.7125,80.6685,80.6685,12040
80.6435,80.7125,80.174,80.7125,5331860
80.345,80.7335,80.1525,80.644,7103800
80.559,80.6625,80.3,80.35,3255520
80.7575,80.7585,80.4,80.617,2936460
80.555,80.8375,80.276,80.759,5144840
80.7355,80.9525,80.4875,80.551,6730480
80.9965,80.9965,80.338,80.704,8494880
80.2445,81.0895,80.0075,80.9675,11508540
80.0375,80.3,80.0,80.2845,201280
80.1365,80.189,79.75,80.05,161020
80.121,80.18,80.014,80.0645,40000
79.984,79.984,79.984,79.984,2000
80.489,80.489,80.4575,80.4575,6460
80.4825,80.4825,80.4825,80.4825,2000
80.501,80.505,80.4975,80.4975,39040
80.5075,80.5075,80.4355,80.5075,2540440
80.4355,80.524,80.375,80.481,4613120
80.451,80.5535,80.3695,80.46,2235100
80.5765,80.6495,80.45,80.4895,1982320
80.583,80.625,80.4105,80.57,2563520
80.5395,80.65,80.4395,80.585,2913620
80.5425,80.706,80.4255,80.538,6877040
80.06,80.612,80.0,80.5555,7114240
80.4,80.4,80.0555,80.0635,125320
80.3995,80.4,80.089,80.125,100140
80.4375,80.4375,80.4375,80.4375,2000
80.25,80.25,80.25,80.25,2000
80.2625,80.2925,80.1535,80.2585,40060
80.255,80.314,80.255,80.261,22280
80.15,80.314,80.15,80.314,36760
80.1535,80.1535,80.1075,80.15,2680700
80.2875,80.3985,80.024,80.174,5368360
80.27,80.412,80.194,80.2915,4179780
80.0685,80.3,80.0525,80.265,3709140
79.9465,80.25,79.9055,80.0455,5116160
79.442,79.972,79.419,79.9575,4991360
79.635,79.934,79.424,79.4375,6632040
79.935,80.09,79.559,79.652,8914600
80.025,80.109,79.8975,79.95,83060
80.109,80.109,79.999,80.061,110040
80.1745,80.2,80.1745,80.2,6720
80.0525,80.0525,80.0055,80.0085,31180
80.085,80.085,80.058,80.058,19200
80.0605,80.093,80.0525,80.0525,700220
80.093,80.1,79.4115,80.05,6559440
79.753,80.093,79.743,80.093,9820640
79.304,79.756,79.233,79.756,6500880
79.2775,79.325,79.1315,79.2935,1828540
79.0245,79.33,78.973,79.275,2700700
78.7085,79.2235,78.6825,79.013,3698340
78.6375,78.963,78.5815,78.7005,4198440
78.525,78.8085,78.317,78.6385,6198900
78.5025,78.65,78.4335,78.5505,153360
78.55,78.6,78.45,78.45,42740
78.395,78.5845,78.395,78.5845,6000
78.45,78.45,78.4335,78.4335,4000
78.246,78.3,78.246,78.3,6000
79.0505,79.0505,79.0505,79.0505,2000
79.1495,79.1495,79.1495,79.1495,4880
79.07,79.0775,79.025,79.075,5239660
79.153,79.2905,79.0695,79.0695,4169900
79.1585,79.314,79.134,79.161,2257260
78.9795,79.168,78.9685,79.159,1040400
79.0465,79.1795,78.936,78.9935,1646280
79.005,79.1,78.919,79.0405,1529440
79.327,79.3595,78.7625,78.978,4856980
79.4275,79.4945,79.1135,79.341,4053860
85.0085,85.025,85.0085,85.025,18240
85.019,85.019,84.99,84.99,5000
85.011,85.025,84.975,85.0115,870620
84.99,85.8505,84.9605,85.025,6658240
85.492,85.5755,84.853,84.9835,8787540
85.274,85.4985,85.2345,85.4985,3022540
84.9485,85.341,84.8535,85.277,3825420
85.3475,85.478,84.716,84.946,6145120
85.8085,85.9,85.1285,85.3395,6829700
85.95,86.0795,85.6,85.813,8256180
85.8015,86.1705,85.5255,85.959,12802100
85.692,85.9,85.6,85.8345,347280
85.6125,85.9145,85.6,85.9,200580
